epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,6908.83,0.72455,0.73091,1.15832,0.71558,0.59631,0.6724,0.4673,1.1835,2.33767,1.52882,0.00322778,0.00322778,0.00322778
126,6966.18,0.7212,0.72197,1.15367,0.71581,0.59642,0.67274,0.4677,1.18298,2.33832,1.52803,0.00315572,0.00315572,0.00315572
127,7017.04,0.72073,0.71998,1.15357,0.71944,0.5958,0.67343,0.46818,1.18274,2.33947,1.52761,0.00308412,0.00308412,0.00308412
128,7068.82,0.71417,0.71325,1.15328,0.71827,0.59675,0.67359,0.46853,1.18239,2.34051,1.52712,0.003013,0.003013,0.003013
129,7127.5,0.70853,0.70954,1.14918,0.71983,0.59653,0.67376,0.46881,1.18209,2.33994,1.52673,0.00294239,0.00294239,0.00294239
130,7176.5,0.71107,0.70069,1.14546,0.71955,0.59804,0.67442,0.46922,1.18189,2.34071,1.52646,0.0028723,0.0028723,0.0028723
131,7229.08,0.70563,0.69569,1.14553,0.72145,0.59754,0.67453,0.4692,1.18155,2.34246,1.52628,0.00280275,0.00280275,0.00280275
132,7287.43,0.70633,0.69612,1.14243,0.72317,0.5958,0.67465,0.46903,1.18122,2.34442,1.5257,0.00273375,0.00273375,0.00273375
133,7341.28,0.70677,0.6891,1.14031,0.7216,0.59584,0.67485,0.46994,1.18102,2.34539,1.52544,0.00266532,0.00266532,0.00266532
134,7390.41,0.7006,0.68522,1.13721,0.72142,0.59779,0.67547,0.4702,1.18084,2.34817,1.52503,0.00259748,0.00259748,0.00259748
135,7445.91,0.69958,0.67655,1.13587,0.72153,0.59743,0.67576,0.47032,1.1807,2.34938,1.52489,0.00253024,0.00253024,0.00253024
136,7502.41,0.69679,0.67416,1.13454,0.72322,0.5966,0.67595,0.47071,1.18088,2.35132,1.52498,0.00246363,0.00246363,0.00246363
137,7559.38,0.69178,0.66847,1.12768,0.72792,0.59663,0.67607,0.47073,1.18084,2.35295,1.5246,0.00239766,0.00239766,0.00239766
138,7616.5,0.68621,0.66204,1.12702,0.72509,0.59822,0.67625,0.47103,1.18072,2.35491,1.52442,0.00233234,0.00233234,0.00233234
139,7666.28,0.68954,0.66136,1.12781,0.7291,0.59803,0.67678,0.47123,1.18055,2.3573,1.52409,0.00226769,0.00226769,0.00226769
140,7719.93,0.68349,0.65181,1.12394,0.72921,0.59809,0.67693,0.47139,1.1807,2.35874,1.52402,0.00220372,0.00220372,0.00220372
141,7779.32,0.68206,0.64495,1.1202,0.72824,0.59874,0.6769,0.47139,1.18055,2.36015,1.52367,0.00214046,0.00214046,0.00214046
142,7836.16,0.68065,0.64235,1.1183,0.72355,0.60136,0.67744,0.4715,1.18083,2.36166,1.52378,0.00207792,0.00207792,0.00207792
143,7886.24,0.67393,0.63818,1.11501,0.72309,0.60177,0.67765,0.47168,1.1812,2.36315,1.52388,0.00201611,0.00201611,0.00201611
144,7941.37,0.67008,0.62997,1.11285,0.71959,0.60409,0.67744,0.4715,1.18161,2.36486,1.52431,0.00195505,0.00195505,0.00195505
145,7999.27,0.67144,0.62652,1.11331,0.72137,0.60274,0.67723,0.47166,1.1822,2.36482,1.52464,0.00189475,0.00189475,0.00189475
146,8052.47,0.66859,0.6225,1.10944,0.72121,0.6031,0.67702,0.47165,1.18252,2.36644,1.52454,0.00183523,0.00183523,0.00183523
147,8100.33,0.66534,0.62296,1.10616,0.72532,0.6012,0.67718,0.47207,1.18282,2.36844,1.52471,0.00177651,0.00177651,0.00177651
148,8158.16,0.66519,0.61575,1.10522,0.7296,0.59656,0.67721,0.47206,1.18319,2.37045,1.52477,0.00171859,0.00171859,0.00171859
149,8216.56,0.66152,0.6107,1.10311,0.72985,0.59716,0.67718,0.47232,1.18322,2.37191,1.52469,0.00166149,0.00166149,0.00166149
150,8268.18,0.65357,0.60683,1.09671,0.72615,0.60105,0.67731,0.4723,1.18331,2.37447,1.52483,0.00160523,0.00160523,0.00160523
151,8320.33,0.65737,0.60581,1.0999,0.73125,0.59791,0.67719,0.47243,1.18359,2.37516,1.52499,0.00154982,0.00154982,0.00154982
