epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,6395.98,0.62905,0.59127,1.08686,0.67899,0.61446,0.67903,0.47504,1.22113,2.50503,1.56535,0.00214046,0.00214046,0.00214046
142,6440.75,0.62758,0.58354,1.08806,0.68011,0.61386,0.67904,0.47537,1.22128,2.50514,1.56556,0.00207792,0.00207792,0.00207792
143,6485.16,0.62699,0.58146,1.0863,0.67798,0.61469,0.67881,0.47525,1.2218,2.50687,1.56607,0.00201611,0.00201611,0.00201611
144,6529.47,0.62098,0.57328,1.08468,0.67806,0.61632,0.67935,0.4754,1.22161,2.50697,1.566,0.00195505,0.00195505,0.00195505
145,6574.32,0.62036,0.57092,1.08185,0.67914,0.61581,0.67962,0.47568,1.2216,2.50697,1.56614,0.00189475,0.00189475,0.00189475
146,6618.96,0.61836,0.57033,1.08051,0.67758,0.61655,0.67989,0.47606,1.22159,2.50707,1.56612,0.00183523,0.00183523,0.00183523
147,6663.44,0.61544,0.56735,1.07711,0.67942,0.61546,0.68001,0.47622,1.22188,2.50795,1.56651,0.00177651,0.00177651,0.00177651
148,6708.14,0.6119,0.55899,1.07314,0.68408,0.61308,0.67986,0.47655,1.22218,2.50881,1.56673,0.00171859,0.00171859,0.00171859
149,6752.89,0.61045,0.55883,1.07283,0.68355,0.61246,0.6798,0.47678,1.22248,2.50997,1.56702,0.00166149,0.00166149,0.00166149
150,6796.64,0.60521,0.55074,1.06909,0.68416,0.61207,0.67982,0.47683,1.22263,2.51092,1.56717,0.00160523,0.00160523,0.00160523
151,6840.86,0.60839,0.55151,1.07134,0.68525,0.61103,0.67972,0.47687,1.2232,2.51209,1.56783,0.00154982,0.00154982,0.00154982
152,6884.97,0.60318,0.54509,1.06836,0.68552,0.61084,0.67981,0.47705,1.22343,2.51244,1.56784,0.00149527,0.00149527,0.00149527
153,6928.96,0.59871,0.54236,1.06548,0.68231,0.61276,0.67981,0.47686,1.224,2.51361,1.56849,0.00144161,0.00144161,0.00144161
154,6973.24,0.59984,0.5379,1.06485,0.68409,0.61199,0.67974,0.47671,1.22447,2.51363,1.56879,0.00138883,0.00138883,0.00138883
155,7017.73,0.59982,0.53408,1.06452,0.69762,0.60084,0.67978,0.47649,1.22467,2.5146,1.56912,0.00133695,0.00133695,0.00133695
156,7061.92,0.59525,0.53061,1.06063,0.69687,0.60073,0.67999,0.47699,1.225,2.51516,1.56919,0.00128599,0.00128599,0.00128599
157,7106.31,0.59289,0.52911,1.05909,0.68946,0.60833,0.68015,0.47728,1.22555,2.51629,1.56966,0.00123596,0.00123596,0.00123596
158,7150.68,0.5892,0.51861,1.05698,0.68897,0.60808,0.68035,0.47705,1.22562,2.51686,1.56962,0.00118687,0.00118687,0.00118687
159,7195.36,0.5916,0.52043,1.05674,0.69789,0.60174,0.68057,0.47695,1.22597,2.51727,1.56976,0.00113873,0.00113873,0.00113873
160,7239.78,0.58768,0.51897,1.05629,0.69948,0.60091,0.6808,0.47705,1.2262,2.51755,1.5699,0.00109156,0.00109156,0.00109156
161,7286.53,0.58234,0.51197,1.05062,0.70206,0.60038,0.68066,0.47727,1.22676,2.51774,1.57042,0.00104537,0.00104537,0.00104537
162,7331.13,0.58071,0.50868,1.0487,0.69239,0.60615,0.68065,0.47718,1.22725,2.51735,1.57081,0.00100016,0.00100016,0.00100016
163,7375.19,0.58327,0.50773,1.05127,0.70014,0.60061,0.68053,0.47724,1.2275,2.51648,1.57105,0.000955951,0.000955951,0.000955951
164,7418.75,0.57971,0.50502,1.04916,0.74945,0.60153,0.68063,0.47724,1.22811,2.51739,1.57149,0.000912754,0.000912754,0.000912754
165,7463.08,0.57786,0.50562,1.04634,0.69757,0.60247,0.6805,0.47726,1.22862,2.51862,1.57181,0.000870577,0.000870577,0.000870577
166,7507.95,0.57991,0.5029,1.04716,0.69125,0.6087,0.68045,0.47745,1.2293,2.51902,1.57231,0.000829431,0.000829431,0.000829431
167,7552.15,0.57404,0.49718,1.04497,0.69071,0.60833,0.68065,0.47759,1.22944,2.51898,1.57245,0.000789327,0.000789327,0.000789327
168,7596.03,0.57219,0.49415,1.04144,0.69401,0.60703,0.68056,0.47777,1.23013,2.52073,1.57314,0.000750274,0.000750274,0.000750274
169,7640.54,0.56974,0.4914,1.04068,0.75659,0.59699,0.68072,0.47767,1.23083,2.5208,1.57378,0.000712282,0.000712282,0.000712282
170,7684.51,0.56739,0.48688,1.03814,0.6935,0.60662,0.6807,0.47793,1.2313,2.52193,1.57416,0.00067536,0.00067536,0.00067536
171,7729.61,0.568,0.48497,1.03458,0.69427,0.60652,0.68085,0.4781,1.23195,2.52226,1.57461,0.000639518,0.000639518,0.000639518
172,7774.08,0.56699,0.48408,1.03905,0.74757,0.60563,0.68106,0.47843,1.23195,2.52222,1.57468,0.000604763,0.000604763,0.000604763
173,7818.54,0.56469,0.48297,1.03835,0.74764,0.60667,0.68125,0.47842,1.23234,2.5223,1.57508,0.000571106,0.000571106,0.000571106
174,7862.48,0.5631,0.48182,1.03641,0.69414,0.60863,0.68099,0.47863,1.23317,2.5224,1.57586,0.000538554,0.000538554,0.000538554
175,7906.51,0.55967,0.47668,1.03186,0.7477,0.60651,0.68109,0.47875,1.23367,2.52304,1.57644,0.000507115,0.000507115,0.000507115
176,7951.1,0.55855,0.47499,1.03059,0.74697,0.60683,0.68092,0.47876,1.23404,2.5235,1.57681,0.000476796,0.000476796,0.000476796
177,7995.52,0.56137,0.47428,1.03373,0.74757,0.60776,0.68121,0.47878,1.23453,2.52359,1.57736,0.000447606,0.000447606,0.000447606
