epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,6989.38,0.65135,0.61035,1.09889,0.73445,0.60465,0.69344,0.48746,1.18099,2.13747,1.52137,0.00177651,0.00177651,0.00177651
148,7034.7,0.64837,0.60002,1.09279,0.73488,0.6049,0.69354,0.48758,1.18094,2.13992,1.52118,0.00171859,0.00171859,0.00171859
149,7081.49,0.64613,0.59526,1.09238,0.73589,0.60375,0.69397,0.48791,1.18122,2.14202,1.52116,0.00166149,0.00166149,0.00166149
150,7127.94,0.64018,0.59117,1.08973,0.74059,0.60225,0.69393,0.4884,1.18138,2.14311,1.52113,0.00160523,0.00160523,0.00160523
151,7175.54,0.64132,0.58924,1.09031,0.74244,0.6005,0.69408,0.48862,1.18158,2.14468,1.52121,0.00154982,0.00154982,0.00154982
152,7222.53,0.63969,0.58392,1.08913,0.74345,0.59953,0.69411,0.48897,1.18184,2.14735,1.52136,0.00149527,0.00149527,0.00149527
153,7268.88,0.635,0.57807,1.0841,0.74391,0.59886,0.69394,0.48888,1.18233,2.15047,1.52153,0.00144161,0.00144161,0.00144161
154,7315.13,0.63412,0.57411,1.08165,0.74451,0.59866,0.69405,0.48923,1.18269,2.15235,1.52182,0.00138883,0.00138883,0.00138883
155,7360.5,0.63178,0.57172,1.08238,0.744,0.59822,0.69392,0.48914,1.18283,2.1543,1.52166,0.00133695,0.00133695,0.00133695
156,7406.17,0.62804,0.56977,1.07886,0.74027,0.60089,0.69372,0.48914,1.18266,2.15609,1.52122,0.00128599,0.00128599,0.00128599
157,7451.71,0.62593,0.56398,1.07856,0.73929,0.60208,0.69387,0.48934,1.18273,2.15849,1.5211,0.00123596,0.00123596,0.00123596
158,7498.19,0.62318,0.55706,1.07532,0.7401,0.60247,0.69426,0.48964,1.18305,2.16143,1.52136,0.00118687,0.00118687,0.00118687
159,7544.81,0.62363,0.55487,1.07433,0.74131,0.60122,0.69394,0.48965,1.1831,2.16554,1.52114,0.00113873,0.00113873,0.00113873
160,7592.98,0.62062,0.55334,1.07504,0.74272,0.59897,0.6939,0.48957,1.18342,2.16978,1.52127,0.00109156,0.00109156,0.00109156
