epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,10519.3,0.70911,0.53529,1.12815,0.74603,0.62164,0.70159,0.49841,1.17301,2.20845,1.51243,0.000366877,0.000366877,0.000366877
181,10578.6,0.70586,0.53365,1.12878,0.74644,0.62213,0.70157,0.49849,1.17344,2.20773,1.51265,0.00034227,0.00034227,0.00034227
182,10635.8,0.70578,0.53344,1.12633,0.74528,0.62227,0.70167,0.49849,1.17406,2.20754,1.51305,0.000318825,0.000318825,0.000318825
183,10692.4,0.70638,0.52933,1.12773,0.74527,0.62191,0.70172,0.49844,1.17442,2.20721,1.51331,0.000296546,0.000296546,0.000296546
184,10749.1,0.70342,0.53093,1.12298,0.7494,0.61926,0.70154,0.49833,1.17469,2.20727,1.51343,0.000275441,0.000275441,0.000275441
185,10805.6,0.70458,0.52681,1.12418,0.75187,0.61739,0.70152,0.49817,1.17515,2.20688,1.51375,0.000255513,0.000255513,0.000255513
186,10861.8,0.69905,0.52659,1.12464,0.75211,0.61686,0.70166,0.49819,1.17541,2.20583,1.51384,0.000236769,0.000236769,0.000236769
187,10918,0.69898,0.52421,1.12255,0.75383,0.61628,0.70161,0.49826,1.17578,2.2048,1.51396,0.000219212,0.000219212,0.000219212
188,10974.4,0.69789,0.52539,1.12112,0.75553,0.61448,0.70148,0.49842,1.17608,2.20433,1.51423,0.000202847,0.000202847,0.000202847
189,11031.8,0.69975,0.52286,1.12233,0.7563,0.61201,0.70167,0.49844,1.17647,2.20279,1.5144,0.000187678,0.000187678,0.000187678
190,11088.5,0.69592,0.51964,1.1204,0.75611,0.61193,0.70162,0.498,1.17676,2.20191,1.51452,0.000173709,0.000173709,0.000173709
191,11147.9,0.69342,0.51856,1.1205,0.75756,0.61046,0.70182,0.49819,1.17719,2.20063,1.51483,0.000160943,0.000160943,0.000160943
192,11204.6,0.69443,0.51948,1.11903,0.75705,0.61056,0.70182,0.49828,1.1777,2.19936,1.5153,0.000149383,0.000149383,0.000149383
193,11261.2,0.69492,0.51832,1.11877,0.75572,0.61066,0.70134,0.49815,1.17807,2.1983,1.51573,0.000139032,0.000139032,0.000139032
194,11317.9,0.69517,0.51938,1.11714,0.75217,0.61295,0.7011,0.49812,1.17837,2.19782,1.51585,0.000129893,0.000129893,0.000129893
195,11374.6,0.69279,0.5181,1.11748,0.75393,0.6117,0.70096,0.49832,1.17894,2.19618,1.51627,0.000121968,0.000121968,0.000121968
196,11431.2,0.6935,0.51538,1.11658,0.75362,0.61221,0.70108,0.49814,1.1792,2.19572,1.51649,0.000115259,0.000115259,0.000115259
197,11487.5,0.69532,0.5167,1.11669,0.75526,0.61026,0.70068,0.49814,1.17966,2.19421,1.51668,0.000109768,0.000109768,0.000109768
198,11544.9,0.69424,0.51794,1.11763,0.75471,0.6114,0.70033,0.49829,1.18003,2.19244,1.51696,0.000105495,0.000105495,0.000105495
199,11601.8,0.69202,0.51597,1.11668,0.7514,0.61614,0.7006,0.49832,1.18044,2.19099,1.51715,0.000102443,0.000102443,0.000102443
200,11658.3,0.6933,0.51481,1.11711,0.75705,0.61111,0.70051,0.49817,1.18064,2.18983,1.51731,0.000100611,0.000100611,0.000100611
