epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,6980.79,0.65734,0.58218,1.098,0.69404,0.61665,0.67711,0.47262,1.22325,2.28773,1.55643,0.00149527,0.00149527,0.00149527
153,7026.77,0.6566,0.57805,1.09934,0.69363,0.61621,0.67721,0.47262,1.2236,2.28962,1.55662,0.00144161,0.00144161,0.00144161
154,7071.27,0.65488,0.57374,1.09491,0.69407,0.61901,0.67719,0.47284,1.22408,2.29092,1.55686,0.00138883,0.00138883,0.00138883
155,7115.59,0.65021,0.56666,1.09425,0.69375,0.61949,0.67735,0.47268,1.2247,2.29317,1.55734,0.00133695,0.00133695,0.00133695
156,7161.04,0.64808,0.56474,1.09068,0.69113,0.62118,0.67723,0.47272,1.22504,2.29518,1.5576,0.00128599,0.00128599,0.00128599
157,7205.95,0.64745,0.56314,1.08988,0.69664,0.61749,0.67703,0.47271,1.22565,2.29681,1.55814,0.00123596,0.00123596,0.00123596
158,7250.53,0.64219,0.55406,1.08592,0.69633,0.61904,0.67686,0.47273,1.22611,2.2981,1.55852,0.00118687,0.00118687,0.00118687
159,7295.28,0.64592,0.55279,1.08767,0.69726,0.61826,0.67699,0.47271,1.22635,2.2996,1.55872,0.00113873,0.00113873,0.00113873
160,7341.12,0.64172,0.55484,1.086,0.69661,0.61841,0.67707,0.47286,1.22664,2.30108,1.5588,0.00109156,0.00109156,0.00109156
161,7387.73,0.63762,0.54684,1.08057,0.69981,0.61655,0.67721,0.47296,1.22724,2.30224,1.55933,0.00104537,0.00104537,0.00104537
162,7432.44,0.6365,0.53961,1.08078,0.70018,0.61525,0.67745,0.47304,1.22758,2.30425,1.55976,0.00100016,0.00100016,0.00100016
163,7477.19,0.63234,0.53975,1.0783,0.70308,0.61446,0.67815,0.4734,1.22824,2.30615,1.56036,0.000955951,0.000955951,0.000955951
164,7521.24,0.62893,0.53895,1.07792,0.70142,0.61669,0.67839,0.47335,1.2287,2.3079,1.56068,0.000912754,0.000912754,0.000912754
165,7564.49,0.63173,0.53835,1.07573,0.70248,0.61654,0.67836,0.47336,1.22908,2.3086,1.56097,0.000870577,0.000870577,0.000870577
166,7608.08,0.62955,0.53367,1.07568,0.70357,0.61554,0.67819,0.47321,1.22958,2.31026,1.56149,0.000829431,0.000829431,0.000829431
167,7653.05,0.62623,0.53093,1.07475,0.70531,0.61485,0.67853,0.47356,1.2302,2.31188,1.5619,0.000789327,0.000789327,0.000789327
168,7698.06,0.62525,0.52639,1.07071,0.70427,0.61616,0.67856,0.4735,1.23064,2.31386,1.56223,0.000750274,0.000750274,0.000750274
169,7741.64,0.62186,0.52429,1.06938,0.69057,0.62533,0.67847,0.47362,1.23116,2.31589,1.56246,0.000712282,0.000712282,0.000712282
170,7785.9,0.61937,0.52088,1.06734,0.7062,0.61571,0.6785,0.47387,1.23196,2.31825,1.56304,0.00067536,0.00067536,0.00067536
171,7833.1,0.62171,0.51816,1.06591,0.70918,0.61477,0.67848,0.47351,1.23274,2.31957,1.56383,0.000639518,0.000639518,0.000639518
